topic,message_type,bag_time_ns,bag_time_s,time_from_start_s,header_time_ns,header_time_s,z
/spool_cable_odom,nav_msgs/msg/Odometry,1784323046374673405,1784323046.374673367,35.750215114,1784136779531727201,1784136779.531727076,1.060000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323046510251730,1784323046.510251760,35.885793439,1784136779631617712,1784136779.631617785,1.060000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323046634098287,1784323046.634098291,36.009639996,1784136779731345967,1784136779.731345892,1.070000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323046752134891,1784323046.752134800,36.127676600,1784136779831737164,1784136779.831737041,1.080000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323046877954400,1784323046.877954245,36.253496109,1784136779931617823,1784136779.931617737,1.090000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047003269508,1784323047.003269672,36.378811217,1784136780031872762,1784136780.031872749,1.100000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047125711410,1784323047.125711441,36.501253119,1784136780131742371,1784136780.131742477,1.100000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323047166885454,1784323047.166885376,36.542427163,1784136780449995563,1784136780.449995518,1.099621447434
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047249370737,1784323047.249370575,36.624912446,1784136780231755639,1784136780.231755495,1.110000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323047301751304,1784323047.301751375,36.677293013,1784136780550858329,1784136780.550858259,1.110434562004
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047376822371,1784323047.376822233,36.752364080,1784136780331668615,1784136780.331668854,1.120000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323047421107401,1784323047.421107531,36.796649110,1784136780649888684,1784136780.649888754,1.119499544847
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047500250894,1784323047.500250816,36.875792603,1784136780431695572,1784136780.431695700,1.130000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323047546889770,1784323047.546889782,36.922431479,1784136780750025538,1784136780.750025511,1.129502513768
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047623692145,1784323047.623692036,36.999233854,1784136780531758752,1784136780.531758785,1.130000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323047668289765,1784323047.668289900,37.043831474,1784136780850169562,1784136780.850169659,1.129821624282
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047750733352,1784323047.750733376,37.126275061,1784136780631656619,1784136780.631656647,1.130000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323047785060680,1784323047.785060644,37.160602389,1784136780950056850,1784136780.950057030,1.129802897897
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047874786983,1784323047.874787092,37.250328692,1784136780731670631,1784136780.731670618,1.140000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323047910583977,1784323047.910583973,37.286125686,1784136781049955913,1784136781.049955845,1.139597345930
/spool_cable_odom,nav_msgs/msg/Odometry,1784323047999460127,1784323047.999459982,37.375001836,1784136780831750473,1784136780.831750393,1.140000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323048038303717,1784323048.038303852,37.413845426,1784136781149943093,1784136781.149943113,1.139876928104
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048125525986,1784323048.125525951,37.501067695,1784136780931636194,1784136780.931636333,1.140000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323048169182094,1784323048.169182301,37.544723803,1784136781250055914,1784136781.250056028,1.139835313663
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048251770571,1784323048.251770735,37.627312280,1784136781031617794,1784136781.031617880,1.140000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323048284176974,1784323048.284176826,37.659718683,1784136781350127251,1784136781.350127459,1.139867622950
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048375634224,1784323048.375634193,37.751175933,1784136781131768886,1784136781.131768942,1.140000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048498438015,1784323048.498437881,37.873979724,1784136781231732721,1784136781.231732845,1.150000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323048535032536,1784323048.535032511,37.910574245,1784136781550015049,1784136781.550014973,1.149699866721
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048626410009,1784323048.626410007,38.001951718,1784136781331697694,1784136781.331697702,1.150000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323048668180837,1784323048.668180704,38.043722546,1784136781650009730,1784136781.650009871,1.149951551074
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048749884384,1784323048.749884367,38.125426093,1784136781431759889,1784136781.431759834,1.160000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323048785318398,1784323048.785318375,38.160860107,1784136781749828018,1784136781.749828100,1.159687536658
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048881738071,1784323048.881737947,38.257279780,1784136781531704055,1784136781.531703949,1.170000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323048915333161,1784323048.915333033,38.290874870,1784136781850036685,1784136781.850036621,1.169694319863
/spool_cable_odom,nav_msgs/msg/Odometry,1784323048999199100,1784323048.999198914,38.374740809,1784136781631672058,1784136781.631672144,1.170000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323049046103343,1784323049.046103239,38.421645052,1784136781950027167,1784136781.950027227,1.169828605797
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049125596986,1784323049.125597000,38.501138695,1784136781731731996,1784136781.731731892,1.180000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323049162279955,1784323049.162279844,38.537821664,1784136782050106155,1784136782.050106049,1.179624304349
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049250541606,1784323049.250541687,38.626083315,1784136781831781267,1784136781.831781387,1.190000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323049292058420,1784323049.292058468,38.667600129,1784136782149992166,1784136782.149992228,1.189449394528
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049377340528,1784323049.377340317,38.752882237,1784136781931608532,1784136781.931608677,1.190000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049500319628,1784323049.500319719,38.875861337,1784136782031718628,1784136782.031718731,1.200000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323049544377266,1784323049.544377327,38.919918975,1784136782349952698,1784136782.349952698,1.199546147381
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049623892270,1784323049.623892307,38.999433979,1784136782131683273,1784136782.131683350,1.210000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323049654239992,1784323049.654239893,39.029781701,1784136782450058855,1784136782.450058699,1.209724730811
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049749874831,1784323049.749874830,39.125416540,1784136782231744202,1784136782.231744289,1.210000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323049784953656,1784323049.784953594,39.160495365,1784136782549950037,1784136782.549949884,1.209933132114
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049874632736,1784323049.874632597,39.250174445,1784136782331771898,1784136782.331771851,1.220000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323049924741180,1784323049.924741030,39.300282889,1784136782646835831,1784136782.646835804,1.219557018048
/spool_cable_odom,nav_msgs/msg/Odometry,1784323049998970536,1784323049.998970509,39.374512245,1784136782431664216,1784136782.431664228,1.230000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050033591702,1784323050.033591747,39.409133411,1784136782750043733,1784136782.750043631,1.229563094612
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050128026914,1784323050.128026962,39.503568623,1784136782531725611,1784136782.531725645,1.230000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050165215202,1784323050.165215254,39.540756911,1784136782850040209,1784136782.850040436,1.229840056611
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050248576144,1784323050.248576164,39.624117853,1784136782631791432,1784136782.631791353,1.230000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050281006793,1784323050.281006813,39.656548502,1784136782950131317,1784136782.950131178,1.229992421687
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050374285280,1784323050.374285221,39.749826989,1784136782731751496,1784136782.731751442,1.240000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050409254505,1784323050.409254313,39.784796214,1784136783049913785,1784136783.049913883,1.239674074778
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050500558100,1784323050.500558138,39.876099809,1784136782831734214,1784136782.831734180,1.240000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050542282071,1784323050.542281866,39.917823780,1784136783149992917,1784136783.149992943,1.240104400601
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050624114167,1784323050.624114275,39.999655876,1784136782931701139,1784136782.931701183,1.250000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050660742874,1784323050.660742998,40.036284583,1784136783249948313,1784136783.249948502,1.249494417231
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050748827790,1784323050.748827934,40.124369499,1784136783031767990,1784136783.031768084,1.250000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050784335987,1784323050.784335852,40.159877696,1784136783349873358,1784136783.349873304,1.249863770292
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050875830860,1784323050.875830889,40.251372569,1784136783131662757,1784136783.131662846,1.250000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323050903968383,1784323050.903968334,40.279510092,1784136783449909597,1784136783.449909449,1.249993417718
/spool_cable_odom,nav_msgs/msg/Odometry,1784323050999011222,1784323050.999011278,40.374552931,1784136783231761079,1784136783.231761217,1.260000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051047198193,1784323051.047198296,40.422739902,1784136783549923378,1784136783.549923420,1.259381128786
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051123508488,1784323051.123508453,40.499050197,1784136783331606105,1784136783.331605911,1.260000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051163430470,1784323051.163430452,40.538972179,1784136783650018806,1784136783.650018930,1.259995720070
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051248312278,1784323051.248312235,40.623853987,1784136783431674880,1784136783.431674957,1.260000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051287680576,1784323051.287680626,40.663222285,1784136783750124544,1784136783.750124454,1.259824341968
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051376966128,1784323051.376966238,40.752507837,1784136783531709798,1784136783.531709671,1.270000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051408177769,1784323051.408177614,40.783719478,1784136783849858988,1784136783.849858999,1.269567218892
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051498950579,1784323051.498950720,40.874492288,1784136783631675690,1784136783.631675720,1.270000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051533316184,1784323051.533316135,40.908857893,1784136783950011914,1784136783.950011969,1.269945597237
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051625561840,1784323051.625561953,41.001103549,1784136783731757375,1784136783.731757402,1.270000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051672794229,1784323051.672794104,41.048335938,1784136784049948396,1784136784.049948454,1.269858565992
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051753072827,1784323051.753072977,41.128614536,1784136783831671299,1784136783.831671238,1.280000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051779956853,1784323051.779956818,41.155498562,1784136784150178661,1784136784.150178671,1.279530020003
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051874944306,1784323051.874944210,41.250486015,1784136783931681036,1784136783.931680918,1.280000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323051914711351,1784323051.914711237,41.290253060,1784136784249932917,1784136784.249932766,1.279920435615
/spool_cable_odom,nav_msgs/msg/Odometry,1784323051999795417,1784323051.999795437,41.375337126,1784136784031732329,1784136784.031732321,1.280000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323052039072417,1784323052.039072514,41.414614126,1784136784349993556,1784136784.349993467,1.279895958486
/spool_cable_odom,nav_msgs/msg/Odometry,1784323052125715913,1784323052.125715971,41.501257622,1784136784131703023,1784136784.131703138,1.290000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323052249997333,1784323052.249997377,41.625539042,1784136784231815627,1784136784.231815577,1.290000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323052298769455,1784323052.298769474,41.674311164,1784136784550029532,1784136784.550029516,1.289713757001
/spool_cable_odom,nav_msgs/msg/Odometry,1784323052376837455,1784323052.376837492,41.752379164,1784136784331764726,1784136784.331764698,1.300000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323052412591294,1784323052.412591457,41.788133003,1784136784649959913,1784136784.649960041,1.299705863304
/spool_cable_odom,nav_msgs/msg/Odometry,1784323052503608809,1784323052.503608942,41.879150518,1784136784431695365,1784136784.431695461,1.310000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323052535988543,1784323052.535988569,41.911530252,1784136784749915192,1784136784.749915123,1.309664405098
/spool_cable_odom,nav_msgs/msg/Odometry,1784323052625642939,1784323052.625643015,42.001184648,1784136784531723188,1784136784.531723261,1.320000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323052661902445,1784323052.661902428,42.037444154,1784136784850059415,1784136784.850059509,1.319593166239
/spool_cable_odom,nav_msgs/msg/Odometry,1784323052748999413,1784323052.748999357,42.124541122,1784136784631734526,1784136784.631734610,1.330000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323052790870694,1784323052.790870667,42.166412403,1784136784949931604,1784136784.949931622,1.329449270098
/spool_cable_odom,nav_msgs/msg/Odometry,1784323052875036300,1784323052.875036478,42.250578009,1784136784731763145,1784136784.731763124,1.330000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323052919527217,1784323052.919527054,42.295068926,1784136785050117947,1784136785.050117970,1.329895927806
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053000583234,1784323053.000583172,42.376124943,1784136784831577776,1784136784.831577778,1.340000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323053036141211,1784323053.036141396,42.411682920,1784136785150005520,1784136785.150005579,1.339304741486
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053124364033,1784323053.124364138,42.499905742,1784136784931684000,1784136784.931684017,1.340000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323053153711611,1784323053.153711557,42.529253320,1784136785250021125,1784136785.250021219,1.339914301576
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053250563049,1784323053.250563145,42.626104758,1784136785031640959,1784136785.031640768,1.350000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323053287315637,1784323053.287315607,42.662857346,1784136785349909071,1784136785.349909067,1.349562076729
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053373986926,1784323053.373986721,42.749528635,1784136785131644606,1784136785.131644726,1.360000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323053421434738,1784323053.421434641,42.796976447,1784136785450011913,1784136785.450011969,1.359614795267
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053503326146,1784323053.503326178,42.878867855,1784136785231808787,1784136785.231808662,1.360000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053624051770,1784323053.624051809,42.999593479,1784136785331511870,1784136785.331511736,1.360000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053749830655,1784323053.749830723,43.125372364,1784136785431740333,1784136785.431740522,1.360000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323053874923923,1784323053.874923944,43.250465632,1784136785531770605,1784136785.531770706,1.360000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054003831355,1784323054.003831387,43.379373064,1784136785635784440,1784136785.635784388,1.360000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054124721698,1784323054.124721766,43.500263407,1784136785731747739,1784136785.731747866,1.370000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054250572343,1784323054.250572205,43.626114052,1784136785831751094,1784136785.831751108,1.370000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054374950923,1784323054.374950886,43.750492632,1784136785931717220,1784136785.931717157,1.380000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054504015315,1784323054.504015446,43.879557024,1784136786034257265,1784136786.034257174,1.380000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054623577615,1784323054.623577595,43.999119324,1784136786131534476,1784136786.131534576,1.390000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323054651479383,1784323054.651479244,44.027021092,1784136786450005428,1784136786.450005531,1.389334680583
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054749161913,1784323054.749161959,44.124703622,1784136786231556828,1784136786.231556892,1.400000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323054876541170,1784323054.876541138,44.252082879,1784136786331634367,1784136786.331634521,1.400000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055000333912,1784323055.000333786,44.375875621,1784136786431627591,1784136786.431627512,1.410000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055125285999,1784323055.125285864,44.500827708,1784136786532001230,1784136786.532001257,1.410000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055250659005,1784323055.250658989,44.626200714,1784136786631686449,1784136786.631686449,1.420000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055374971436,1784323055.374971390,44.750513145,1784136786731611788,1784136786.731611967,1.430000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055500885274,1784323055.500885248,44.876426983,1784136786831693015,1784136786.831693172,1.430000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055624527064,1784323055.624527216,45.000068773,1784136786931727147,1784136786.931727171,1.440000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055750825460,1784323055.750825405,45.126367169,1784136787032132208,1784136787.032132149,1.450000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323055782245338,1784323055.782245398,45.157787047,1784136787349896210,1784136787.349896193,1.449564411399
/spool_cable_odom,nav_msgs/msg/Odometry,1784323055875358925,1784323055.875359058,45.250900634,1784136787131772034,1784136787.131772041,1.450000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056000761773,1784323056.000761747,45.376303482,1784136787231645128,1784136787.231645107,1.460000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323056030503032,1784323056.030502796,45.406044741,1784136787549854906,1784136787.549854994,1.450454862677
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056127059559,1784323056.127059460,45.502601268,1784136787331710498,1784136787.331710577,1.460000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323056138525190,1784323056.138525248,45.514066899,1784136787649951262,1784136787.649951220,1.459518566734
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056254032295,1784323056.254032373,45.629574004,1784136787431739877,1784136787.431739807,1.470000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323056261035497,1784323056.261035442,45.636577206,1784136787750087731,1784136787.750087738,1.459890721254
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056376338875,1784323056.376338959,45.751880584,1784136787531683992,1784136787.531684160,1.480000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056503108426,1784323056.503108263,45.878650135,1784136787631888138,1784136787.631888151,1.480000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056626944704,1784323056.626944780,46.002486413,1784136787731643842,1784136787.731643915,1.480000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056749778733,1784323056.749778748,46.125320442,1784136787831568626,1784136787.831568718,1.490000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323056873908537,1784323056.873908520,46.249450246,1784136787931583656,1784136787.931583643,1.490000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057001435350,1784323057.001435280,46.376977059,1784136788031569132,1784136788.031569242,1.490000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057125081622,1784323057.125081539,46.500623331,1784136788131630772,1784136788.131630898,1.500000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057248806143,1784323057.248806238,46.624347852,1784136788231621183,1784136788.231621027,1.500000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057375446732,1784323057.375446796,46.750988441,1784136788331623718,1784136788.331623793,1.510000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057499699695,1784323057.499699831,46.875241404,1784136788431633872,1784136788.431633949,1.510000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057627636209,1784323057.627636194,47.003177918,1784136788531593574,1784136788.531593561,1.520000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057748728482,1784323057.748728514,47.124270191,1784136788631680652,1784136788.631680727,1.520000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323057776968358,1784323057.776968479,47.152510067,1784136788950026223,1784136788.950026274,1.519065447184
/spool_cable_odom,nav_msgs/msg/Odometry,1784323057876012308,1784323057.876012325,47.251554017,1784136788732071103,1784136788.732071161,1.530000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323057916237030,1784323057.916237116,47.291778739,1784136789049972901,1784136789.049973011,1.530180026613
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058000439354,1784323058.000439405,47.375981063,1784136788831732777,1784136788.831732750,1.540000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323058044014088,1784323058.044013977,47.419555797,1784136789149924001,1784136789.149924040,1.539286777037
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058135233499,1784323058.135233641,47.510775208,1784136788931717571,1784136788.931717634,1.550000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058258994835,1784323058.258995056,47.634536544,1784136789031763033,1784136789.031762838,1.550000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058381831609,1784323058.381831646,47.757373318,1784136789131683364,1784136789.131683350,1.560000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323058383846181,1784323058.383846045,47.759387890,1784136789449877403,1784136789.449877501,1.549819030433
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058503590411,1784323058.503590345,47.879132120,1784136789231730618,1784136789.231730700,1.560000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323058507378025,1784323058.507377863,47.882919734,1784136789550064293,1784136789.550064325,1.559620997044
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058625026090,1784323058.625025988,48.000567799,1784136789331749283,1784136789.331749439,1.560000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058750631565,1784323058.750631571,48.126173274,1784136789431703927,1784136789.431703806,1.570000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323058875219995,1784323058.875220060,48.250761704,1784136789531753694,1784136789.531753778,1.570000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059005579794,1784323059.005579710,48.381121503,1784136789631680609,1784136789.631680489,1.570000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059124703315,1784323059.124703169,48.500245024,1784136789731640320,1784136789.731640339,1.570000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323059131086218,1784323059.131086349,48.506627927,1784136790049906722,1784136790.049906731,1.569501248558
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059249501696,1784323059.249501705,48.625043405,1784136789831742780,1784136789.831742764,1.570000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059377749117,1784323059.377748966,48.753290826,1784136789931861145,1784136789.931861162,1.580000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059499721376,1784323059.499721527,48.875263085,1784136790031732342,1784136790.031732321,1.580000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059627525917,1784323059.627525806,49.003067626,1784136790131760018,1784136790.131760120,1.590000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059752604242,1784323059.752604246,49.128145951,1784136790231674788,1784136790.231674910,1.600000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323059874112854,1784323059.874112844,49.249654563,1784136790331746583,1784136790.331746578,1.600000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060000147979,1784323060.000148058,49.375689688,1784136790431738302,1784136790.431738377,1.610000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060124747679,1784323060.124747753,49.500289388,1784136790531710697,1784136790.531710625,1.620000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060249592110,1784323060.249592066,49.625133819,1784136790631589624,1784136790.631589651,1.620000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060381342774,1784323060.381342649,49.756884483,1784136790731798660,1784136790.731798887,1.630000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060500214472,1784323060.500214577,49.875756181,1784136790831767261,1784136790.831767321,1.630000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060626146541,1784323060.626146555,50.001688250,1784136790931546555,1784136790.931546688,1.640000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060750805802,1784323060.750805855,50.126347511,1784136791031819846,1784136791.031819820,1.650000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060876162671,1784323060.876162529,50.251704380,1784136791131786627,1784136791.131786823,1.650000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784323060999843503,1784323060.999843597,50.375385212,1784136791231778829,1784136791.231778860,1.660000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061032113244,1784323061.032113075,50.407654953,1784136791549890182,1784136791.549890280,1.659220962682
/spool_cable_odom,nav_msgs/msg/Odometry,1784323061124976294,1784323061.124976397,50.500518003,1784136791331754285,1784136791.331754208,1.660000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061175106294,1784323061.175106287,50.550648003,1784136791649882058,1784136791.649882078,1.660329234109
/spool_cable_odom,nav_msgs/msg/Odometry,1784323061250414222,1784323061.250414371,50.625955931,1784136791431820479,1784136791.431820631,1.660000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061291821123,1784323061.291821003,50.667362832,1784136791749849954,1784136791.749849796,1.659546715837
/spool_cable_odom,nav_msgs/msg/Odometry,1784323061375285697,1784323061.375285864,50.750827406,1784136791531740296,1784136791.531740427,1.670000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061411193653,1784323061.411193609,50.786735362,1784136791849871155,1784136791.849871159,1.669272165132
/spool_cable_odom,nav_msgs/msg/Odometry,1784323061500980018,1784323061.500979900,50.876521727,1784136791631793822,1784136791.631793976,1.670000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061538974586,1784323061.538974524,50.914516295,1784136791949866388,1784136791.949866533,1.669940063514
/spool_cable_odom,nav_msgs/msg/Odometry,1784323061625037853,1784323061.625037909,51.000579562,1784136791731719996,1784136791.731719971,1.680000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061672594356,1784323061.672594547,51.048136065,1784136792049889213,1784136792.049889326,1.679247127851
/spool_cable_odom,nav_msgs/msg/Odometry,1784323061753692990,1784323061.753692865,51.129234699,1784136791831734689,1784136791.831734896,1.690000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061800158868,1784323061.800158978,51.175700577,1784136792151438933,1784136792.151438951,1.689527364772
/spool_cable_odom,nav_msgs/msg/Odometry,1784323061874360065,1784323061.874360085,51.249901774,1784136791931590198,1784136791.931590080,1.690000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323061914352718,1784323061.914352655,51.289894427,1784136792249889802,1784136792.249889851,1.689809301818
/spool_cable_odom,nav_msgs/msg/Odometry,1784323062000623226,1784323062.000622988,51.376164935,1784136792031818885,1784136792.031819105,1.700000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784323062051776856,1784323062.051776886,51.427318565,1784136792350011516,1784136792.350011349,1.699405183856
