topic,message_type,bag_time_ns,bag_time_s,time_from_start_s,header_time_ns,header_time_s,z
/kiss/odometry,nav_msgs/msg/Odometry,1784312965545859789,1784312965.545859814,10.817928345,1784134669023422609,1784134669.023422718,0.032691017667
/spool_cable_odom,nav_msgs/msg/Odometry,1784312965725434827,1784312965.725434780,10.997503383,1784134668843457593,1784134668.843457460,0.070000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312965792701774,1784312965.792701721,11.064770330,1784134668893665937,1784134668.893666029,0.070000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312965810633446,1784312965.810633421,11.082702002,1784134669223632626,1784134669.223632574,0.050191697116
/spool_cable_odom,nav_msgs/msg/Odometry,1784312965927003225,1784312965.927003145,11.199071781,1784134668993845759,1784134668.993845701,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312965962493567,1784312965.962493420,11.234562123,1784134669323506883,1784134669.323506832,0.085469427846
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966048523952,1784312966.048524141,11.320592508,1784134669093751423,1784134669.093751192,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312966102502391,1784312966.102502346,11.374570947,1784134669423440370,1784134669.423440456,0.115206886781
/kiss/odometry,nav_msgs/msg/Odometry,1784312966228653506,1784312966.228653669,11.500722062,1784134669523591834,1784134669.523591995,0.098455885233
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966249170180,1784312966.249170065,11.521238736,1784134669243729346,1784134669.243729353,0.080000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966314308482,1784312966.314308643,11.586377038,1784134669293850374,1784134669.293850422,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312966399031112,1784312966.399030924,11.671099668,1784134669623449348,1784134669.623449326,0.067833304745
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966449440935,1784312966.449440956,11.721509491,1784134669393749566,1784134669.393749475,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312966560632505,1784312966.560632467,11.832701061,1784134669723466737,1784134669.723466635,0.067600665099
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966581708994,1784312966.581709146,11.853777550,1784134669493614435,1784134669.493614435,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312966655433798,1784312966.655433655,11.927502354,1784134669823587165,1784134669.823587179,0.069606549727
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966781113709,1784312966.781113625,12.053182265,1784134669643734203,1784134669.643734217,0.080000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966848064929,1784312966.848065138,12.120133485,1784134669693821468,1784134669.693821430,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312966903193499,1784312966.903193712,12.175262055,1784134669923433273,1784134669.923433304,0.084909142518
/spool_cable_odom,nav_msgs/msg/Odometry,1784312966981731774,1784312966.981731892,12.253800330,1784134669793817663,1784134669.793817520,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312967017240135,1784312967.017240047,12.289308691,1784134670022694944,1784134670.022694826,0.091529760138
/spool_cable_odom,nav_msgs/msg/Odometry,1784312967113868430,1784312967.113868475,12.385936986,1784134669893823287,1784134669.893823147,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312967139796362,1784312967.139796495,12.411864918,1784134670123590467,1784134670.123590469,0.095486213709
/kiss/odometry,nav_msgs/msg/Odometry,1784312967213140291,1784312967.213140249,12.485208847,1784134670223274579,1784134670.223274469,0.094027164737
/spool_cable_odom,nav_msgs/msg/Odometry,1784312967320619195,1784312967.320619345,12.592687751,1784134670043737570,1784134670.043737650,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312967321814482,1784312967.321814537,12.593883038,1784134670322594509,1784134670.322594643,0.090395557182
/spool_cable_odom,nav_msgs/msg/Odometry,1784312967392819956,1784312967.392819881,12.664888512,1784134670093847972,1784134670.093847990,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312967412909769,1784312967.412909746,12.684978325,1784134670423537653,1784134670.423537731,0.089238439178
/spool_cable_odom,nav_msgs/msg/Odometry,1784312967513903582,1784312967.513903618,12.785972138,1784134670193619411,1784134670.193619490,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312967529416136,1784312967.529416084,12.801484692,1784134670523440640,1784134670.523440599,0.089229921226
/spool_cable_odom,nav_msgs/msg/Odometry,1784312967715714264,1784312967.715714216,12.987782820,1784134670343689160,1784134670.343689203,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312967813441777,1784312967.813441753,13.085510333,1784134670723616381,1784134670.723616362,0.088549889700
/spool_cable_odom,nav_msgs/msg/Odometry,1784312967846150104,1784312967.846150160,13.118218660,1784134670443327859,1784134670.443327665,0.090000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312967928525225,1784312967.928525209,13.200593781,1784134670493598243,1784134670.493598223,0.090000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312967949745182,1784312967.949745178,13.221813738,1784134670823999568,1784134670.823999405,0.088384312395
/spool_cable_odom,nav_msgs/msg/Odometry,1784312968059523944,1784312968.059523821,13.331592500,1784134670593533471,1784134670.593533516,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312968082683148,1784312968.082683086,13.354751704,1784134670922506342,1784134670.922506332,0.086651847699
/kiss/odometry,nav_msgs/msg/Odometry,1784312968224272821,1784312968.224272966,13.496341377,1784134671023987771,1784134671.023987770,0.084201255203
/spool_cable_odom,nav_msgs/msg/Odometry,1784312968260077429,1784312968.260077238,13.532145985,1784134670743549948,1784134670.743550062,0.080000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312968381470814,1784312968.381470680,13.653539370,1784134670843529661,1784134670.843529701,0.080000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312968449552656,1784312968.449552536,13.721621212,1784134670893613347,1784134670.893613338,0.080000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312968581104242,1784312968.581104040,13.853172798,1784134670993586453,1784134670.993586540,0.080000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312968607949743,1784312968.607949734,13.880018299,1784134671323434868,1784134671.323434830,0.081689908739
/kiss/odometry,nav_msgs/msg/Odometry,1784312968764815257,1784312968.764815331,14.036883813,1784134671423373638,1784134671.423373461,0.079674736595
